Date 						| Blue Shrooms 	| Blue Bets | Red Shrooms 	| Red Bets 	| My Balance	| My Shrooms| My Team 	| Winner
--------------------------------------------------------------------------------------------------------------------------------------
2019-05-26 07:45:45.787649	| 40493  		| 34 		| 24517  		| 24 		| 142016 		| 3003     	| red 		| 
2019-05-26 08:30:49.533932	| 70489  		| 34 		| 68441  		| 40 		| 139013 		| 3004     	| red 		| 
2019-05-26 09:12:42.635085	| 43851  		| 23 		| 37309  		| 32 		| 139013 		| 3004     	| red 		| 
2019-05-26 09:52:37.541765	| 38488  		| 24 		| 45211  		| 33 		| 139348 		| 3007     	| blue 		| 
2019-05-26 10:24:16.806761	| 66818  		| 16 		| 46660  		| 30 		| 143646 		| 3006     	| red 		| 
2019-05-26 10:57:26.964676	| 47950  		| 26 		| 51656  		| 30 		| 143646 		| 3007     	| red 		| 
2019-05-26 11:24:07.780886	| 80788  		| 26 		| 35702  		| 26 		| 145503 		| 3006     	| red 		| 
2019-05-26 12:01:04.921997	| 70418  		| 30 		| 61973  		| 32 		| 152648 		| 3001     	| blue 		| 
2019-05-26 12:19:44.680452	| 88334  		| 42 		| 46697  		| 30 		| 155232 		| 3001     	| red 		| 
2019-05-26 12:48:47.809468	| 168602  		| 30 		| 55150  		| 23 		| 152351 		| 3001     	| red 		| 
2019-05-26 13:19:42.903349	| 263044  		| 38 		| 20959  		| 16 		| 149350 		| 3006     	| red 		| 
2019-05-26 13:55:28.954454	| 51893  		| 23 		| 73400  		| 24 		| 149350 		| 3001     	| blue 		| 
2019-05-26 14:03:22.364952	| 119702  		| 39 		| 48411  		| 27 		| 188402 		| 3008     	| red 		| 
2019-05-26 14:30:14.935175	| 57588  		| 26 		| 127000  		| 39 		| 195474 		| 3000     	| blue 		| 
2019-05-26 15:07:59.411071	| 84540  		| 23 		| 59364  		| 22 		| 195474 		| 3001     	| red 		| 
2019-05-26 15:12:04.443898	| 33483  		| 14 		| 33153  		| 17 		| 195474 		| 3002     	| red 		| 
2019-05-26 15:19:22.771790	| 149520  		| 36 		| 52512  		| 28 		| 192594 		| 40000     	| blue 		| 
2019-05-26 15:57:43.859411	| 53077  		| 26 		| 180716  		| 41 		| 192594 		| 3000     	| blue 		| 
2019-05-26 17:37:42.756216	| 115410  		| 26 		| 129697  		| 45 		| 0 		| 3002     	| red 		| 
2019-05-26 18:16:00.047843	| 60578  		| 27 		| 171849  		| 46 		| 0 		| 3007     	| blue 		| 
